0.45*0(0),0.3*0(0),0.15*1(0),0.1*4(0),0.045*3(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*1(0),0.045*77(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*48(0),0.045*76(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*2(0),0.1*74(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*7(0),0.1*99(0),0.045*72(0),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*5(0),0.1*22(5),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*4(0),0.1*73(0),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*1(0),0.1*47(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*6(0),0.1*77(0),0.045*38(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*18(0),0.1*51(0),0.045*90(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*7(0),0.1*79(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*3(0),0.1*52(0),0.045*58(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*64(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*29(0),0.1*42(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*2(0),0.1*72(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*75(0),0.045*49(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*17(0),0.045*15(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*36(0),0.045*16(1),0.015*0(0)
0.45*0(0),0.3*31(0),0.15*0(0),0.1*28(0),0.045*17(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*69(0),0.045*84(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*114(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*185(1),0.045*11(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*66(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*74(0),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*71(0),0.045*66(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*59(0),0.045*66(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*48(0),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*25(0),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*78(0),0.045*67(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*14(0),0.1*29(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*34(0),0.1*83(0),0.045*10(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*9(0),0.1*75(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*58(0),0.045*52(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*192(0),0.045*1(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*15(0),0.045*3(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*8(0),0.045*138(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*139(0),0.045*13(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*7(0),0.045*140(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*89(0),0.045*29(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*82(0),0.045*74(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*101(1),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*46(0),0.045*74(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*84(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*2(0),0.1*37(0),0.045*52(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*10(0),0.1*55(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*0(0),0.1*72(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*3(0),0.1*55(1),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*3(0),0.1*43(0),0.045*89(1),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*5(0),0.1*52(0),0.045*43(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*1(0),0.1*55(0),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*60(0),0.045*52(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*48(0),0.045*59(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*19(0),0.045*65(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*57(4),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*76(0),0.045*64(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*68(0),0.045*34(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*58(0),0.045*34(1),0.015*0(0)
0.45*3(0),0.3*0(0),0.15*3(0),0.1*62(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*52(0),0.045*29(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*76(0),0.045*40(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*1(0),0.1*67(0),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*21(0),0.15*1(0),0.1*44(0),0.045*25(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*55(0),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*76(0),0.045*42(1),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*1(0),0.1*74(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*56(0),0.045*29(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*91(0),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*110(0),0.045*10(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*56(0),0.045*67(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*91(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*9(0),0.1*71(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*8(0),0.1*90(0),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*11(0),0.1*72(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*8(0),0.1*47(0),0.045*69(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*74(0),0.045*43(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*99(0),0.045*22(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*85(1),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*66(0),0.045*69(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*68(0),0.045*28(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*8(0),0.1*77(0),0.045*28(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*74(0),0.045*22(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*91(1),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*48(0),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*109(0),0.045*8(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*69(0),0.045*49(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*151(1),0.045*16(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*94(0),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*25(0),0.1*67(0),0.045*74(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*10(0),0.1*34(0),0.045*80(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*111(0),0.045*38(0),0.015*0(0)
0.45*12(0),0.3*0(0),0.15*0(0),0.1*97(0),0.045*69(0),0.015*0(0)
0.45*1(0),0.3*1(0),0.15*27(0),0.1*85(0),0.045*46(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*72(0),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*61(0),0.045*94(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*70(0),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*2(0),0.1*107(0),0.045*14(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*73(0),0.045*74(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*20(0),0.1*70(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*77(1),0.045*50(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*77(1),0.045*50(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*198(1),0.045*24(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*147(2),0.045*17(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*63(0),0.045*18(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*51(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*55(0),0.045*94(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*80(0),0.045*22(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*101(1),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*56(2),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*0(0),0.1*79(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*18(0),0.1*70(0),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*16(0),0.1*76(0),0.045*22(0),0.015*0(0)
0.45*0(0),0.3*14(0),0.15*1(0),0.1*75(0),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*11(0),0.1*69(1),0.045*36(0),0.015*0(0)
0.45*3(0),0.3*3(0),0.15*2(0),0.1*66(1),0.045*41(0),0.015*0(0)
0.45*1(0),0.3*1(0),0.15*0(0),0.1*90(0),0.045*109(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*3(0),0.1*53(0),0.045*96(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*34(1),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*22(0),0.1*97(3),0.045*19(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*124(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*4(0),0.1*56(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*47(0),0.045*82(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*11(0),0.1*64(1),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*76(0),0.045*29(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*5(0),0.1*62(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*78(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*5(0),0.1*66(0),0.045*89(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*10(0),0.1*46(1),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*2(0),0.1*62(0),0.045*89(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*1(0),0.1*76(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*4(0),0.1*73(0),0.045*104(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*56(0),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*73(0),0.045*68(2),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*1(0),0.1*66(0),0.045*93(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*69(0),0.045*141(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*16(0),0.1*34(0),0.045*66(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*81(0),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*90(0),0.045*58(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*80(0),0.045*94(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*71(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*21(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*81(0),0.045*76(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(1),0.1*76(0),0.045*74(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*75(0),0.045*58(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*63(0),0.045*83(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*72(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*93(0),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*127(12),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*0(0),0.1*95(0),0.045*58(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*2(0),0.1*70(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*1(0),0.1*90(0),0.045*66(0),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*7(0),0.1*102(0),0.045*65(0),0.015*0(0)
