0.45*0(0),0.3*0(0),0.15*1(0),0.1*4(0),0.045*3(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*0(0),0.1*115(0),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*11(0),0.1*74(0),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*10(0),0.1*56(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*9(0),0.1*110(1),0.045*59(4),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*18(0),0.1*71(1),0.045*54(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*5(0),0.1*89(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*13(0),0.1*72(0),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*16(0),0.1*83(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*21(0),0.1*65(1),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*9(0),0.1*83(0),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*88(0),0.045*42(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*89(0),0.045*51(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*7(0),0.1*83(0),0.045*50(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*80(0),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*1(0),0.1*93(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*67(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*118(0),0.045*109(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*79(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*84(0),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*104(0),0.045*24(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*112(0),0.045*65(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*104(0),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*128(0),0.045*37(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*152(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*98(1),0.045*43(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*102(0),0.045*60(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*75(0),0.045*35(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*120(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*100(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*91(0),0.045*54(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*105(3),0.045*30(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*89(0),0.045*73(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*95(0),0.045*4(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*0(0),0.1*86(0),0.045*69(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*0(0),0.1*56(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*0(0),0.1*121(0),0.045*26(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*1(0),0.1*76(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*8(0),0.1*75(0),0.045*40(0),0.015*0(0)
0.45*0(0),0.3*16(0),0.15*10(0),0.1*84(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*0(0),0.1*56(0),0.045*57(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*0(0),0.1*93(0),0.045*26(0),0.015*0(0)
0.45*0(0),0.3*12(0),0.15*0(0),0.1*39(0),0.045*47(1),0.015*0(0)
0.45*1(0),0.3*13(0),0.15*15(0),0.1*65(0),0.045*65(0),0.015*0(0)
0.45*0(0),0.3*23(0),0.15*1(0),0.1*80(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*7(1),0.15*5(0),0.1*90(0),0.045*54(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*17(0),0.1*52(0),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*26(0),0.1*95(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*2(0),0.1*61(0),0.045*35(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*3(0),0.1*54(0),0.045*38(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*15(0),0.1*15(0),0.045*16(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*19(0),0.1*15(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*73(0),0.045*19(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*0(0),0.1*34(1),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*102(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*25(0),0.1*106(1),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*8(0),0.1*140(0),0.045*25(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*4(0),0.1*109(0),0.045*86(0),0.015*0(0)
0.45*1(0),0.3*2(0),0.15*3(0),0.1*119(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*0(0),0.1*98(0),0.045*71(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*1(0),0.1*91(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*4(0),0.1*142(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*1(0),0.1*94(0),0.045*63(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*24(0),0.1*65(0),0.045*65(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*7(0),0.1*100(0),0.045*50(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*4(0),0.1*134(0),0.045*87(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*83(0),0.045*74(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*1(0),0.1*179(0),0.045*21(1),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*0(0),0.1*179(1),0.045*28(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*0(0),0.1*126(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*143(1),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*12(0),0.15*0(0),0.1*152(0),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*158(1),0.045*29(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*113(1),0.045*32(1),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*15(0),0.1*147(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*130(0),0.045*47(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*132(1),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*112(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*116(1),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*87(0),0.045*100(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*121(0),0.045*98(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*1(0),0.1*90(1),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*3(0),0.1*68(0),0.045*75(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*178(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*132(0),0.045*49(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*138(0),0.045*26(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*139(0),0.045*43(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*132(0),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*24(0),0.15*7(0),0.1*104(1),0.045*20(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*128(0),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*135(0),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*185(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*120(1),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*16(0),0.15*0(0),0.1*171(2),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*166(2),0.045*28(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*152(0),0.045*20(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*143(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*157(1),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*144(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*127(1),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*211(3),0.045*19(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*0(0),0.1*123(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*2(0),0.1*139(0),0.045*13(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*1(0),0.1*128(0),0.045*22(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*11(0),0.1*114(0),0.045*15(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*26(0),0.1*84(0),0.045*23(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*5(0),0.1*101(0),0.045*37(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*18(0),0.1*72(1),0.045*43(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*18(0),0.1*75(0),0.045*63(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*20(0),0.1*65(0),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*103(0),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*15(0),0.1*99(1),0.045*38(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*24(0),0.1*101(0),0.045*38(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*14(0),0.1*114(0),0.045*42(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*14(0),0.1*124(0),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*26(0),0.1*110(0),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*27(0),0.1*94(1),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*37(0),0.1*118(0),0.045*11(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*131(1),0.045*51(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*108(2),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*116(0),0.045*26(0),0.015*0(0)
0.45*0(0),0.3*42(0),0.15*0(0),0.1*190(1),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*145(2),0.045*24(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*11(0),0.1*117(1),0.045*25(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*111(1),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*112(2),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*100(1),0.045*28(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*167(3),0.045*37(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*1(0),0.1*139(2),0.045*40(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*124(0),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*11(0),0.1*144(0),0.045*25(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*2(0),0.1*95(0),0.045*53(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*0(0),0.1*131(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*138(0),0.045*35(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*236(1),0.045*13(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*87(2),0.045*87(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*132(0),0.045*51(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*139(0),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*102(0),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*135(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*107(0),0.045*27(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*154(0),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*96(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*95(1),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*111(0),0.045*34(0),0.015*0(0)
0.45*0(0),0.3*17(0),0.15*0(0),0.1*119(0),0.045*17(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*134(1),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*127(0),0.045*40(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*125(0),0.045*35(0),0.015*0(0)
0.45*3(0),0.3*0(0),0.15*3(0),0.1*93(0),0.045*14(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*0(0),0.045*0(0),0.015*0(0)
